╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дKи╜░╧,дgжa,дjдKи╜╩ммq│Dдlз╬дpмq661~690жa╕╣,87.83,ифеL,,,1060501,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,526980,6000,,0.0,0,,RPWQMLOLNHMFFEF96EA
дKи╜░╧,дgжa,дjдKи╜╩ммq│Dдlз╬дpмq661~690жa╕╣,111.83,ифеL,,,1060501,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,670980,6000,,0.0,0,,RPORMLOLNHMFFEF88EA
▓HдЇ░╧,иожь,╖sе_ел▓HдЇ░╧╖sе┴╡є19л╤1~30╕╣,3.19,жэ,,,1060401,дgжa0л╪кл0иожь1,,,ифеL,,,,30.05,0,0,0,ж│,ж│,900000,,йY╣Dенн▒,30.05,900000,,RPTNMLSJOHMFFEF66EA
▓HдЇ░╧,иожь,╖sе_ел▓HдЇ░╧╖sе┴╡є19л╤1~30╕╣,3.19,жэ,,,1060401,дgжa0л╪кл0иожь1,,,ифеL,,,,30.05,0,0,0,ж│,ж│,900000,,йY╣Dенн▒,30.05,900000,,RPVNMLSJOHMFFEF86EA
╖чк┌░╧,дgжa,дTдЎдlмqпQ╢ю╕]дpмq61~90жa╕╣,7.52,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,19542,2599,,0.0,0,,RPRNMLPLNHMFFFF98EA
╖чк┌░╧,дgжa,дTдЎдlмqпQ╢ю╕]дpмq31~60жa╕╣,7.52,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,19542,2599,,0.0,0,,RPSNMLPLNHMFFFF09EA
е├йM░╧,й╨жa(дgжa+л╪кл),╖sе_еле├йM░╧ж╦кL╕Ї119л╤30з╦1~30╕╣,36.25,жэ,,,1060425,дgжa1л╪кл1иожь0,е|╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0630923,92.22,3,2,2,ж│,╡L,11450000,124160,,0.0,0,лeлс╢зеxе~▒└,RPOOMLNLNHMFFHF78EA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧║╤╡╪╡є237л╤1~30╕╣,36.0,жэ,,,1060101,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0570610,71.34,2,1,1,ж│,╡L,6600000,92515,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOOMLLLOHMFFGF58EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧лn╢╒╡є301~330╕╣,45.64,жэ,,,1060401,дgжa1л╪кл1иожь2,дK╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051205,226.24,3,2,2,ж│,ж│,13200000,74128,йY╣Dенн▒,76.5,2100000,,RPPNMLOLNHMFFBF28EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧лn╢╒╡є331~360╕╣,42.9,жэ,,,1060401,дgжa1л╪кл1иожь1,дG╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051205,187.82999999999998,3,2,2,ж│,ж│,12500000,74208,йY╣Dенн▒,38.25,1400000,,RPQNMLOLNHMFFBF38EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧лn╢╒╡є331~360╕╣,34.31,жэ,,,1060401,дgжa1л╪кл1иожь1,дG╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051205,155.93,2,2,1,ж│,ж│,10580000,78008,йY╣Dенн▒,38.25,1400000,,RPRNMLOLNHMFFBF48EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧е|║√╕Ї121~150╕╣,37.93,жэ,,,1051001,дgжa1л╪кл1иожь1,дQ╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051123,169.37,3,2,2,ж│,ж│,14000000,88185,йY╣Dенн▒,29.89,1700000,,RPTNMLOLNHMFFBF68EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧е|║√╕Ї121~150╕╣,41.61,жэ,,,1021001,дgжa1л╪кл1иожь1,дQд@╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051123,184.24,3,1,2,ж│,ж│,16630000,96404,йY╣Dенн▒,29.89,1750000,,RPUNMLOLNHMFFBF78EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧е|║√╕Ї121~150╕╣,28.55,жэ,,,1060501,дgжa1л╪кл1иожь1,дQдG╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051123,131.58,2,2,1,ж│,ж│,11620000,97551,йY╣Dенн▒,29.89,1700000,,RPVNMLOLNHMFFBF88EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧е|║√╕Ї121~150╕╣,37.28,жэ,,,1060401,дgжa1л╪кл1иожь1,дK╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051123,166.81,3,2,2,ж│,ж│,14780000,95530,йY╣Dенн▒,29.89,1700000,,RPWNMLOLNHMFFBF98EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧е|║√╕Ї121~150╕╣,27.04,жэ,,,1060401,дgжa1л╪кл1иожь1,дE╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051123,125.62,2,2,1,ж│,ж│,10690000,93388,йY╣Dенн▒,29.89,1750000,,RPXNMLOLNHMFFBF09EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧е|║√╕Ї121~150╕╣,27.66,жэ,,,1030601,дgжa1л╪кл1иожь1,дG╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051123,128.01,2,2,1,ж│,ж│,12000000,104974,йY╣Dенн▒,29.89,1700000,,RPOOMLOLNHMFFBF28EA
кLдf░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елкLдf░╧е|║√╕Ї121~150╕╣,28.55,жэ,,,1030601,дgжa1л╪кл1иожь1,д╗╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051123,131.58,2,2,1,ж│,ж│,12060000,101387,йY╣Dенн▒,29.89,1750000,,RPUNMLMJOHMFFBF48EA
╖s▓°░╧,й╨жa(дgжa+л╪кл),╖sе_ел╖s▓°░╧л╪жw╡є61~90╕╣,25.6,жэ,,,1060401,дgжa2л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960119,95.31,3,2,2,ж│,ж│,9100000,95478,,0.0,0,,RPUSMLTJOHMFFBF07EA
ж┴дю░╧,й╨жa(дgжa+л╪кл),╖sе_елж┴дю░╧▒d╣ч╡є83л╤1~30╕╣,15.28,жэ,,,1060301,дgжa1л╪кл1иожь0,дн╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841021,73.75,2,2,1,ж│,ж│,8100000,109831,,0.0,0,,RPQNMLSLNHMFFDF88DA
дTнл░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTнл░╧╢░дп╡є31~60╕╣,17.87,жэ,,,1060426,дgжa1л╪кл1иожь1,дн╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000503,134.66,2,1,1,ж│,ж│,13000000,120742,йY╣Dенн▒,41.9,1800000,зt╝Wл╪й╬е╝╡n░Oл╪клбC┼vзQдH╡е2дH,RPXNMLNLNHMFFGF76DA
┬∙╖╦░╧,дgжa,дTдe┤фмqдTдe┤фдpмq421~450жa╕╣,0.64,,дsйYжaлOи|░╧,╣Aкке╬жa,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,205,0,,0.0,0,жa▓M╝╨░то╫,RPRNMLQKOHMFFFF98DA
▓HдЇ░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел▓HдЇ░╧╖sмK╡є121~150╕╣,27.78,жэ,,,1060501,дgжa2л╪кл1иожь1,дQдT╝h,дQдK╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030423,186.82999999999998,3,2,2,ж│,ж│,11150000,62427,йY╣Dенн▒,24.23,1000000,,RPVNMLPLNHMFFEF56DA
дTнл░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTнл░╧жие\╕Ї104л╤1~30╕╣,21.97,жэ,,,1060407,дgжa3л╪кл1иожь1,дн╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0990413,147.98,3,2,2,ж│,ж│,16250000,108704,йY╣D╛ў▒ё,13.21,1600000,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVOMLNLNHMFFGF66DA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧нл╖s╕Їднмq511~540╕╣,5.3,ифеL,,,1060330,дgжa1л╪кл1иожь0,дK╝h,дQдC╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0990304,60.33,1,0,1,ж│,ж│,7660000,126968,,0.0,0,,RPSPMLNLNHMFFGF09DA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧ж█▒j╕Їд@мq301~330╕╣,21.45,жэ,,,1060412,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0750523,84.95,3,2,2,ж│,╡L,7200000,84756,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLSLNHMFFGF09DA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧дде┐е_╕Ї121~150╕╣,20.02,жэ,,,1060417,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700929,97.0,5,3,2,ж│,╡L,6500000,67010,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQNMLSLNHMFFGF56DA
▓HдЇ░╧,й╨жa(дgжa+л╪кл),╖sе_ел▓HдЇ░╧╖sмK╡є126л╤1~30╕╣,17.5,жэ,,,1060301,дgжa1л╪кл1иожь0,дQе|╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851116,131.29,3,2,2,ж│,ж│,7200000,54840,,0.0,0,,RPTPMLMKOHMFFEF88DA
ддйM░╧,дgжa,иqоpмq661~690жa╕╣,100.67,жэ,,,1060511,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6090000,60495,,0.0,0,,RPVNMLMLNHMFFHF56DA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧дj┤╝╡є1~30╕╣,33.24,жэ,,,1060411,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0661021,102.31,4,2,2,ж│,╡L,9900000,96765,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWPMLNLNHMFFHF96DA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧йyжw╕Ї1л╤1~30╕╣,32.82,жэ,,,1060410,дgжa1л╪кл1иожь0,дT╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0610821,99.48,4,2,1,ж│,╡L,10600000,106554,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSNMLPLNHMFFHF56DA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧╡╪╖s╡є143л╤106з╦31~60╕╣,27.95,жэ,,,1060501,дgжa1л╪кл1иожь0,д@╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0701130,85.39,3,2,1,ж│,╡L,7500000,87832,,0.0,0,,RPSOMLPLNHMFFHF66DA
╛ЁкL░╧,й╨жa(дgжa+л╪кл),╖sе_ел╛ЁкL░╧кF║a╡є91~120╕╣,17.73,жэ,,,1060401,дgжa1л╪кл1иожь0,дн╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840121,110.85000000000001,3,2,2,ж│,╡L,7880000,71087,,0.0,0,,RPQOMLMLNHMFFIF88DA
дTоl░╧,й╨жa(дgжa+л╪кл),╖sе_елдTоl░╧е╒┬√61~90╕╣,9.6,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060401,дgжa1л╪кл1иожь0,жaдUд@╝h,дн╝h,оMй╨(1й╨1╞U1╜├),░╙╖~е╬,┐√╡м▓V╛одg│y,0841124,33.07,1,0,1,ж│,╡L,800000,24191,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC(д╤дл),RPRNMLNLNHMFFIF98DA
╛ЁкL░╧,й╨жa(дgжa+л╪кл),╖sе_ел╛ЁкL░╧дj╝y╡є61~90╕╣,20.4,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060501,дgжa3л╪кл1иожь0,дG╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0711106,74.22,2,1,1,ж│,╡L,3000000,40420,,0.0,0,,RPOQMLNLNHMFFIF98DA
дTнл░╧,иожь,╖sе_елдTнл░╧е├║╓╡є241~270╕╣,3.47,жэ,,,1060401,дgжa0л╪кл0иожь1,,,ифеL,,,,40.4,0,0,0,ж│,ж│,1650000,,йY╣Dенн▒,40.4,1650000,,RPRNMLPKOHMFFGF98DA
ддйM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елддйM░╧дде┐╕Ї721~750╕╣,29.15,дu,,,1060503,дgжa1л╪кл2иожь1,дC╝h,дQдK╝h,╝t┐ь,░╙╖~е╬,┐√╡м▓V╛одg│y,0880227,311.84000000000003,0,0,0,╡L,ж│,28800000,92355,йY╣Dенн▒,33.07,0,,RPROMLMLNHMFFHF78CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧┤║жw╕Ї208л╤1~30╕╣,23.68,жэ,,,1060414,дgжa1л╪кл1иожь0,д@╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0600317,65.79,3,2,2,ж│,╡L,9000000,136799,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLNLNHMFFHF56CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧┤_┐│╕Ї61~90╕╣,4.39,жэ,,,1060503,дgжa1л╪кл1иожь0,дн╝h,дQд╗╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0850115,24.759999999999998,1,0,1,ж│,ж│,3580000,144588,,0.0,0,,RPVOMLNLNHMFFHF66CA
е├йM░╧,иожь,╖sе_еле├йM░╧лO╢╢╕Ї31~60╕╣,2.13,жэ,,,1060505,дgжa0л╪кл0иожь1,жaдUд@╝h,дE╝h,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0860304,20.41,0,0,0,ж│,ж│,1040000,,йY╣D╛ў▒ё,0.0,0,,RPPPMLNLNHMFFHF78CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧╡╪╖s╡є143л╤57з╦1~30╕╣,25.76,жэ,,,1060501,дgжa3л╪кл1иожь0,дT╝hбA╢зеx,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700403,96.0,3,2,2,ж│,╡L,7500000,78125,,0.0,0,,RPQNMLOLNHMFFHF78CA
ддйM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елддйM░╧▓ўе·╕Ї84л╤31~60╕╣,52.64,жэ,,,1060503,дgжa1л╪кл1иожь1,дE╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1000705,204.04000000000002,4,2,2,ж│,ж│,17000000,83317,йY╣Dенн▒,0.0,0,,RPSOMLOLNHMFFHF09CA
ддйM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елддйM░╧▓ўе·╕Ї84л╤31~60╕╣,52.64,жэ,,,1060428,дgжa1л╪кл1иожь1,дE╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1000705,204.04000000000002,4,2,2,ж│,ж│,16800000,82337,йY╣Dенн▒,0.0,0,,RPUOMLOLNHMFFHF66CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧┤║ен╕Ї241л╤82з╦1~30╕╣,47.73,жэ,,,1060502,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0560701,69.92,3,2,1,ж│,╡L,10600000,151602,,0.0,0,,RPRPMLOLNHMFFHF09CA
ддйM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елддйM░╧║╓▓╗╕Ї121~150╕╣,17.22,жэ,,,1060405,дgжa2л╪кл1иожь1,дQ╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890801,152.28,4,2,2,ж│,╡L,17500000,114920,йY╣D╛ў▒ё,12.44,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSPMLOLNHMFFHF56CA
─кмw░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_ел─кмw░╧е├▒d╡є61~90╕╣,18.34,жэ,,,1060401,дgжa1л╪кл2иожь1,дE╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0871215,150.26,3,2,2,ж│,ж│,11500000,76534,йY╣Dенн▒,46.26,0,,RPOPMLNLOHMFFGF68CA
дTнл░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTнл░╧╢iжw╡є31~60╕╣,22.92,жэ,,,1060401,дgжa1л╪кл1иожь1,дQдG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970609,154.94,3,2,2,ж│,ж│,13300000,85840,д╔н░енн▒,36.64,0,,RPUPMLPKOHMFFGF76CA
─кмw░╧,й╨жa(дgжa+л╪кл),╖sе_ел─кмw░╧е├жwлn╕ЇдGмq91~120╕╣,13.66,жэ,,,1060401,дgжa1л╪кл1иожь0,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0910104,101.28,3,2,2,ж│,ж│,8000000,78989,,0.0,0,,RPSNMLNKOHMFFGF78CA
─кмw░╧,й╨жa(дgжa+л╪кл),╖sе_ел─кмw░╧дд┐│╡є15л╤1~30╕╣,29.69,жэ,,,1060414,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0730801,101.53,3,2,2,ж│,╡L,7700000,75840,,0.0,0,,RPSOMLLJOHMFFGF58CA
дTнл░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елдTнл░╧ж█▒j╕ЇдTмq110л╤1~30╕╣,11.5,жэ,,,1060324,дgжa1л╪кл1иожь1,дG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1021220,89.45,2,1,1,ж│,ж│,12300000,137507,д╔н░╛ў▒ё,0.0,0,,RPWOMLLMNHMFFGF56CA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧дхд╞е_╕Ї118л╤31~60╕╣,23.74,жэ,,,1060427,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0741011,70.91,3,2,2,ж│,╡L,6800000,95896,,0.0,0,,RPXOMLPLNHMFFGF96CA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧дTйM╕Їд@мq91~120╕╣,11.36,жэ,,,1060401,дgжa2л╪кл1иожь0,дC╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040521,149.84,4,2,2,ж│,ж│,17630000,117659,,0.0,0,,RPTQMLNJOHMFFGF09CA
дTнл░╧,й╨жa(дgжa+л╪кл),╖sе_елдTнл░╧дOжц╕Їд@мq164л╤1~30╕╣,21.6,жэ,,,1060401,дgжa1л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0720805,93.4,3,1,1,ж│,╡L,7500000,80300,,0.0,0,,RPSPMLMKOHMFFGF88CA
е├йM░╧,й╨жa(дgжa+л╪кл),╖sе_еле├йM░╧иqо╘╕ЇдGмq31~60╕╣,31.2,жэ,,,1060415,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбA├M╝╙,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0701022,112.96,4,2,2,ж│,╡L,14850000,131462,,0.0,0,╝Wл╪│бд└:енеxбB╢зеxе~▒└,RPPNMLSLNHMFFHF09CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧дде┐╕Ї781~810╕╣,12.65,жэ,,,1060421,дgжa1л╪кл1иожь0,дGдQ╝h,дGдQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√░й┐√╡м▓V╛одg│y,0861104,174.01999999999998,4,1,2,ж│,ж│,15750000,90507,,0.0,0,,RPTNMLOLNHMFFHF09CA
ддйM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елддйM░╧┤║ен╕Ї241~270╕╣,9.45,жэ,,,1060507,дgжa1л╪кл1иожь1,дQдC╝h,дGдQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√░й▓V╛одg│y,0890529,157.24,3,2,2,ж│,ж│,19000000,120842,йY╣Dенн▒,37.94,0,,RPPNMLQLNHMFFHF88CA
е├йM░╧,иожь,╖sе_еле├йM░╧лOен╕Ї111л╤1~30╕╣,6.07,░╙,,,1060428,дgжa0л╪кл0иожь1,жaдU╝h,дC╝h,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0680228,31.16,0,0,0,ж│,ж│,2680000,,йY╣Dенн▒,31.16,2680000,,RPOOMLLJOHMFFHF28CA
ддйM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_елддйM░╧╢ъ│q╕Ї367л╤33з╦91~120╕╣,83.88,ифеL,,,1060411,дgжa4л╪кл1иожь1,е|╝h,дн╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0980901,148.9,3,2,2,ж│,ж│,13500000,90665,йY╣Dенн▒,39.07,0,,RPOOMLRJOHMFFHF88CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧лnдs╕Ї236л╤31~60╕╣,24.18,жэ,,,1060324,дgжa2л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0721012,76.98,2,1,1,ж│,╡L,7950000,103274,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPRMLSJOHMFFHF76CA
ддйM░╧,й╨жa(дgжa+л╪кл),╖sе_елддйM░╧░ъе·╡є112л╤24з╦1~30╕╣,51.0,жэ,,,1060425,дgжa1л╪кл1иожь0,дG╝hбA╢зеx,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0691203,89.92,4,1,2,ж│,╡L,7000000,77847,,0.0,0,,RPUOMLMJOHMFFHF98CA
е├йM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_еле├йM░╧└ЇкeкF╕ЇдGмq1~30╕╣,18.75,жэ,,,1060421,дgжa1л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0880810,180.4,4,2,2,ж│,ж│,23680000,131264,йY╣Dенн▒,42.26,0,,RPUOMLKLOHMFFHF98CA
е├йM░╧,й╨жa(дgжa+л╪кл)+иожь,╖sе_еле├йM░╧е├йM╕Їд@мq61~90╕╣,4.92,░╙,,,1060414,дgжa2л╪кл1иожь1,д@╝hбA├M╝╙,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),░╙╖~е╬,┐√╡м▓V╛одg│y,0830529,73.14,0,1,1,ж│,ж│,14800000,202352,д╔н░╛ў▒ё,0.0,0,,RPOPMLKLOHMFFHF48CA
